Country,Asse7,Completion #,Activation type,Supplier,Environment,Running status,Installation date,Start date,Failure date,ACLS Date,POOH date,Last Update,Run life,Start-up delay,Status Check,Date/Time Check,Ordinal Check,Max Installs,Last Install,Checks,Stop Index,Stop Group,Reason for Stop or POOH,Class,ESP Fail?,Tubing size (inch),Tubing Weight (PPF),Tubing Length (m MD RT),Intake depth (m MD),Intake depth (m TVD),Deviation at ESP (°),Gauge depth (m MD),Max well deviation (°),Distance intake perf (MD) (formula),Distance intake pump (TVD) (formula),Casing size (inch) (formula),Casing Weight (PPF) (formula),Venting (No/Flare/Flowline),Packer (Y/N),Packer Depth (m MD RT),Packer Vented (text),Shroud (Y/N),Y-Tool (Y/N),Pump Placement Rel. Producing Zone (text),Kevlar Protection (Y/N),Sandguard,Tubing Check Valve,Total number of stages,Pump series,Pump model,Number of pumps,Intake,Gas Device,Motor series,Motor type,PMM (Y/N),Number of motors,Total HP,Protector information,Number of protectors,Cable type (F/R),Cable size AWG,Lead (Y/N),Cable kV,Cable Armor,Cap Tube,Cable Details,Electrical supply (Grid/Group Electrogen/Turbine),Surface eqpt (Switchboard/MVD/VSD),Drive manufacturer,Drive,Drive rating (kVA),Total stops,Average Production (bwpd),Average Production (bopd),Average Production (bfpd),BSW (%),Sand (Y/N),GOR (scf/d),PIP (psi),THP (psi),Temperature intake (°C),H2S (Y/N),Chemical injection (Y/N),Usage Motor,Usage Pump,Usage Protector,Usage Intake,Usage Round,Usage Flat,Usage Gauge,Pump is NEW?
ESPANA,XZNM27H,24,ESP,ROYAL,Onshore,Pulled,01/11/2013,,9/4/2015,,09/04/2015,,524,0,OK,OK,Normal,31,No,OK,18,Electric,Motor Failure,F,Yes,"4,5",,,"20,442,936",,,,,"-20,442,936",0,"9,625",47,,,,,,,,,N,,166,538,TE7200,,No,,562,E56-09,N,2,700,TR5-AR L/2BP HLHT AFLAS SST H/B,,F,1,,,,,,,,,ABB 400,,77,"8,030,617,006","3,004,173,388","8,331,034,344","96,393,997",,,,,,,,,,,,,,,Unknown
ESPANA,XZNM27H,25,ESP,QUAKER,Onshore,Pulled,13/04/2015,,10/10/2015,,11/10/2015,,180,0,OK,OK,Normal,31,No,OK,33,Mechanical,Protector or seal failure,F,Yes,"4,5",,,"20,412,456",,,,,"-20,412,456",0,"9,625",47,,,,,,,,,N,,140,538,S8000N,,No,,562,MAXIMUS/F111,N,2,826,MAXIMUS LSBPB 540/540 KTB/HL,,F,1,,,,,,,,,ABB 400,,77,"9,089",237,"9,326","97,458,718",,,,,,,,1,,,,,2,,REUSED
ESPANA,XZNM27H,26,ESP,QUAKER,Onshore,Pulled,14/10/2015,,17/2/2016,,18/02/2016,,126,0,OK,OK,Normal,31,No,OK,18,Electric,Motor Failure,F,Yes,"4,5",,,"20,412,456",,,,,"-20,412,456",0,"9,625",47,,,,,,,,,N,,140,538,S8000N,,No,,562,MAXIMUS/F111,N,2,826,"LSBPB, KTB/HL/BPBSL,KTB/HL",,F,1,,,,,,,,,ABB 400,,77,"9,157",235,"9,392","97,497,871",,,,,,,,2,,,,,2,,REUSED
ESPANA,XZNM27H,27,ESP,ROYAL,Onshore,Pulled,22/02/2016,,5/4/2016,,07/04/2016,,43,0,OK,OK,Normal,31,No,OK,18,Electric,Motor Failure,F,Yes,"4,5",,,"1,831,565,472",,,,,"-1,831,565,472",0,"9,625",47,,,,,,,,,N,,84,675,TJ9000,,No,,562,E56-09,N,2,700,2X TR562 L/2BP HL-HT-CCW HSS,,F,1,,,,,,,,,ABB 400,,77,"8,876",200,"9,076","97,796,386",,,,,,,,2,,,,,,,REUSED
ESPANA,XZNM27H,28,ESP,ROYAL,Onshore,Pulled,09/04/2016,,22/3/2018,,23/03/2018,,712,0,OK,OK,Normal,31,No,OK,18,Electric,Motor Failure,F,Yes,"4,5",,,,,,,,0,0,"9,625",47,,,,,,,,,N,,154,538,,,No,,562,E56-09,N,2,700,2 X TR5-AR L/2BP HLHT AFLAS SST H&B HSS,,F,1,,,,,,,,,ABB 400,,77,#REF!,#REF!,#REF!,#REF!,,,,,,,,2,,,,,1,1,REUSED
ESPANA,XZNM27H,29,ESP,ROYAL,Onshore,Pulled,26/03/2018,,3/11/2018,,04/11/2018,,222,0,OK,OK,Normal,31,No,OK,14,Electric,Cable Failure,F,Yes,"4,5",,,"1,829,431,846",,,,,"-1,829,431,846",0,"9,625",47,,,,,,,,,,,154,538,TE7200,2,No,No,562,Dura+,N,2,897,TR562-AR L/2B,2,Unknown,Unknown,Unknown,,,,,,,,ABB 400,,77,,,0,#DIV/0!,,,,,,,,2,,,,,2,2,REUSED
ESPANA,XZNM27H,30,ESP,GOONER,Onshore,Pulled,06/11/2018,,26/7/2021,,27/07/2021,,993,0,OK,OK,Normal,31,No,OK,14,Electric,Cable Failure,F,Yes,"4,5",,,"1,928,658,537",,,,,"-1,928,658,537",0,"9,625",47,,,,,,,,,,,148,538,PLS100,2,No,No,562,Model KM2UX-VC,N,2,880,TR562-AR L/2B,2,F,1,,,,,,,,,ABB 400,,77,,,0,#DIV/0!,,,,,,,,1,1,1,,,1,1,NEW
ESPANA,XZNM27H,31,ESP,GOONER,Onshore,Running,09/08/2021,,,,,45666,1249,0,OK,OK,Normal,31,Yes,OK,1,-,-,N/A,No,"4,5","12,75","1,912,948,061","1,929,712,265",,,"1,956,839,795",,"4,178,858,815",0,"9,625",47,,N,N/A,N/A,N,N,Above,N,,,148,538,PLS100,2,Std,None,562,KM2-VC,N,2,880,XPVCX UT / XPX LT,2,F,1,Y,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,1,1,1,1,1,2,1,REUSED
ESPANA,XZNM28,1,ESP,ROYAL,Onshore,Pulled,15/05/2000,,1/5/2002,,02/05/2002,,716,0,OK,OK,New Well,19,No,OK,18,Electric,Motor Failure,F,Yes,"3,5",,,"1,988,204,304",,,,,"-1,988,204,304",0,7,23 & 26,,,,,,,,,N,,257,400,TD1350,,No,,,TR5,N,1,120,TR-5 AR LAB H/L STL || TR-5AR B/L H/L AFLAS,,F,1,,,,,,,,,ABB 400,,77,"1,139,223,541","7,809,884,355","1,920,211,977","59,328,009",,,,,,,,1,,,,,1,,NEW
ESPANA,XZNM28,2,ESP,ROYAL,Onshore,Pulled,03/05/2002,,5/5/2002,,06/05/2002,,2,0,OK,OK,Normal,19,No,OK,18,Electric,Motor Failure,F,Yes,"3,5",,,"19,891,248",,,,,"-19,891,248",0,7,23 & 26,,,,,,,,,N,,178,513,TG4000,,No,,,TR5,N,2,320,TR5 AR B/L HL AFLAS STD || TR5 AR L/L HL 2CH STD,,F,1,,,,,,,,,ABB 400,,77,N/A,N/A,N/A,N/A,,,,,,,,1,,,,,1,,NEW
ESPANA,XZNM28,3,ESP,ROYAL,Onshore,Pulled,08/05/2002,,14/4/2003,,15/04/2003,,341,0,OK,OK,Normal,19,No,OK,8,Elective,ESP Upsize,E,No,"3,5",,,"1,989,012,024",,,,,"-1,989,012,024",0,7,23 & 26,,,,,,,,,N,,150,513,TG4000,,No,,,TR5,N,2,280,TR5-AR LAB HI 2 CH || TR5-AR BAG,,F,1,,,,,,,,,ABB 400,,77,"3,327,350,431","1,315,696,434","4,643,046,865","71,663,081",,,,,,,,,,,,,,,Unknown
ESPANA,XZNM28,4,ESP,QUAKER,Onshore,Pulled,17/04/2003,,9/1/2004,,09/01/2004,,267,0,OK,OK,Normal,19,No,OK,14,Electric,Cable Failure,F,Yes,"4,5",,,"2,257,754,184",,,,,"-2,257,754,184",0,7,23 & 26,,,,,,,,,N,,174,538,SN8500,,No,,562,Serie 562,N,2,700,LSBPB NTB/HL || LSL SL NTB/HL,,F,1,,,,,,,,,ABB 400,,77,"6,351,779,938","1,933,103,851","828,488,379","76,667,098",,,,,,,,1,,,,,1,,NEW
ESPANA,XZNM28,5,ESP,QUAKER,Onshore,Pulled,10/01/2004,,20/11/2004,,21/11/2004,,315,0,OK,OK,Normal,19,No,OK,14,Electric,Cable Failure,F,Yes,"4,5",,,"2,257,754,184",,,,,"-2,257,754,184",0,7,23 & 26,,,,,,,,,N,,174,538,SN8500,,No,,562,Serie 562,N,2,700,LSBPB NTB/HL || LSL SL NTB/HL,,F,1,,,,,,,,,ABB 400,,77,"6,376,606,815","1,429,125,589","7,805,732,403","81,691,333",,,,,,,,,,,,,,,Unknown
ESPANA,XZNM28,6,ESP,QUAKER,Onshore,Pulled,24/08/2006,,20/4/2007,,22/04/2007,,239,0,OK,OK,Normal,19,No,OK,14,Electric,Cable Failure,F,Yes,"4,5",,,"2,257,924,872",,,,,"-2,257,924,872",0,7,23 & 26,,,,,,,,,N,,174,538,SN8500,,No,,562,Serie 562,N,2,840,LSBPB NTB/HL || LSL SL NTB/HL,,F,1,,,,,,,,,ABB 400,,77,"5,441,499,411","7,948,007,856","6,236,300,196","87,255,251",,,,,,,,1,,,,,1,,NEW
ESPANA,XZNM28,7,ESP,ROYAL,Onshore,Pulled,24/04/2007,,20/6/2008,,23/06/2008,,423,0,OK,OK,Normal,19,No,OK,14,Electric,Cable Failure,F,Yes,"4,5",,,"2,261,750,112",,,,,"-2,261,750,112",0,7,23 & 26,,,,,,,,,N,,166,538,TE7200,,No,,,TR5,N,3,675,TR5-AR L/2BP HLHT AFLAS SST H&B,,F,1,,,,,,,,,ABB 400,,77,"5,464,434,775","6,928,169,443","6,157,251,719","88,747,952",,,,,,,,1,,,,,1,,NEW
ESPANA,XZNM28,8,ESP,ROYAL,Onshore,Pulled,28/06/2008,,14/1/2010,,17/01/2010,,565,0,OK,OK,Normal,19,No,OK,18,Electric,Motor Failure,F,Yes,"4,5",,,"22,131,528",,,,,"-22,131,528",0,7,23 & 26,,,,,,,,,N,,142,538,TE7200,,No,,,TR5,N,3,675,TR5-AR L/2BP HLHT AFLAS SST H&B,,F,1,,,,,,,,,ABB 400,,77,"5,718,784,508","6,290,960,765","6,347,880,584","90,089,667",,,,,,,,1,,,,,1,,NEW
ESPANA,XZNM28,9,ESP,QUAKER,Onshore,Pulled,19/01/2010,,26/6/2010,,28/06/2010,,158,0,OK,OK,Normal,19,No,OK,18,Electric,Motor Failure,F,Yes,"4,5",,,"225,570,288",,,,,"-225,570,288",0,7,23 & 26,,,,,,,,,N,,174,538,SN8500,,No,,562,DOMINATOR 562 F-111,N,2,660,BPBSL / LSBPB Redalloy AFL RS HD NTB/HL,,F,1,,,,,,,,,ABB 400,,77,"6,329,450,614","608,401,058","6,937,851,672","912,307",,,,,,,,1,,,,,1,,NEW
ESPANA,XZNM28,10,ESP,ROYAL,Onshore,Pulled,29/06/2010,,11/12/2010,,12/12/2010,,165,0,OK,OK,Normal,19,No,OK,18,Electric,Motor Failure,F,Yes,"4,5",,,"2,244,138,768",,,,,"-2,244,138,768",0,7,23 & 26,,,,,,,,,N,,166,538,TE7200,,No,,,TR5 & XHP,N,3,675,TR5-AR L/2BP HLHT AFLAS SST H&B,,F,1,,,,,,,,,ABB 400,,77,"5,997,183,677","5,428,835,479","6,540,067,225","91,699,114",,,,,,,,1,,,,,1,,NEW
ESPANA,XZNM28,11,ESP,ROYAL,Onshore,Pulled,14/12/2010,,15/3/2012,,16/03/2012,,457,0,OK,OK,Normal,19,No,OK,34,Mechanical,Pump Failure,F,Yes,"4,5",,,"2,270,619,792",,,,,"-2,270,619,792",0,7,23 & 26,,,,,,,,,N,,142,538,TE7200,,No,,,TR5,N,3,675,TR5-AR L/2BP HLHT AFLAS SST H&B,,F,1,,,,,,,,,ABB 400,,77,"587,428,616","5,200,280,565","6,394,314,217","91,867,337",,,,,,,,1,,,,,1,,NEW
ESPANA,XZNM28,12,ESP,QUAKER,Onshore,Pulled,26/03/2012,,25/6/2013,,26/06/2013,,456,0,OK,OK,Normal,19,No,OK,14,Electric,Cable Failure,F,Yes,"4,5",,,"2,283,863,352",,,,,"-2,283,863,352",0,7,23 & 26,,,,,,,,,N,,204,538,S8000N,,No,,,MAXIMUS,N,2,826,LSBP NTB/HL,,F,1,,,,,,,,,ABB 400,,77,"8,226,102,881","5,305,179,639","8,756,620,845","93,941,522",,,,,,,,1,,,,,1,,NEW
ESPANA,XZNM28,13,ESP,QUAKER,Onshore,Pulled,29/06/2013,,14/7/2014,,15/07/2014,,380,0,OK,OK,Normal,19,No,OK,14,Electric,Cable Failure,F,Yes,"4,5",,,"2,283,863,352",,,,,"-2,283,863,352",0,7,23 & 26,,,,,,,,,N,,204,538,S8000N,,No,,,MAXIMUS,N,2,826,LSBPBCS,,F,1,,,,,,,,,ABB 400,,77,"8,461,867,436","5,588,861,043","9,020,753,541","93,804,441",,,,,,,,1,,,,,1,,NEW
ESPANA,XZNM28,14,ESP,QUAKER,Onshore,Pulled,22/07/2014,,16/4/2015,,17/04/2015,,268,0,OK,OK,Normal,19,No,OK,33,Mechanical,Protector or seal failure,F,Yes,"4,5",,,"2,284,283,976",,,,,"-2,284,283,976",0,7,23 & 26,,,,,,,,,N,,210,538,S8000N,,No,,,MAXIMUS,N,2,826,LSBPB KTB/HL/BPBSL KTB/HL,,F,1,,,,,,,,,ABB 400,,77,"8,750,741,137","4,534,327,298","9,204,173,867","95,073,618",,,,,,,,1,,,,,1,,NEW
ESPANA,XZNM28,15,ESP,QUAKER,Onshore,Pulled,21/04/2015,,14/4/2017,,14/04/2017,,724,0,OK,OK,Normal,19,No,OK,8,Elective,ESP Upsize,E,No,"4,5",,,,,,,,0,0,7,23 & 26,,,,,,,,,N,,140,538,,,No,,562,MAXIMUS F111,N,2,826,MAXIMUS LSBPB 540/540 KTB/HL,,F,1,,,,,,,,,ABB 400,,77,#REF!,#REF!,#REF!,#REF!,,,,,,,,1,,,,,2,,REUSED
ESPANA,XZNM28,16,ESP,QUAKER,Onshore,Pulled,19/04/2017,,28/3/2020,,29/03/2020,,1074,0,OK,OK,Normal,19,No,OK,15,Electric,Electric Failure - Multiple Elements,F,Yes,"4,5",,,,,,,,0,0,7,23 & 26,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,ABB 400,,77,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ESPANA,XZNM28,17,ESP,GOONER,Onshore,Pulled,03/04/2020,,5/6/2020,,07/06/2020,,63,0,OK,OK,Normal,19,No,OK,18,Electric,Motor Failure,F,Yes,"4,5","12,6","2,016,886,125","20,363,688",,,"2,074,494,026",,"2,898,930,873",0,7,23 & 26,U,N,N/A,N/A,N,N,Above,N,,,171,538,PLS100,3,Std,None,562,3 KMX SERIES 562,N,3,990,PM/B/L // BL/BL/L,2,Unknown,1,Unknown,5,U,N,,,,,,,,,,0,#DIV/0!,,,,,,,,1,1,1,1,2,U,U,REUSED
ESPANA,XZNM28,18,ESP,GOONER,Onshore,Pulled,11/06/2020,11/06/2020,5/7/2023,,05/07/2023,,1119,0,OK,OK,Normal,19,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"4,5","12,6","1,658,436,967","1,673,216","1,673,216",0,"1,700,576",0,"646,912","646,912",7,23 & 26,U,N,N/A,N/A,N,N,Above,N,,,171,538,PLS100,3,STANDARD INTAKE,None,562,3 KMX SERIES 562,N,2,880,"UT PMB/L, LT BL/BL/L",2,Unknown,1,U,U,U,N,,,,,,,,"10,094",262,"10,356","97,470,066",,,,,,,,1,2,1,U,2,U,U,REUSED
ESPANA,XZNM28,19,ESP,GOONER,Onshore,Running,12/07/2023,12/07/2023,,,,45666,547,0,OK,OK,Normal,19,Yes,OK,1,-,-,N/A,No,"4,5","12,6","1,969,617,537","1,988,819,936",,,"2,016,251,935",,"3,311,800,636",0,7,23 & 26,U,N,N/A,N/A,N,N,Above,N,N,N,171,538,PLS100,3,STANDARD INTAKE,None,562,2x440HP/2070V/141A,N,2,880,2xPMB/L,2,F,1,U,U,U,U,Unknown,,,,,,,,,0,#DIV/0!,,,,,,,,1,1,1,1,1,1,1,NEW
ESPANA,XZNM3I,1,ESP,ROYAL,Onshore,Pulled,19/10/2001,,5/4/2002,,06/04/2002,,168,0,OK,OK,New Well,13,No,OK,18,Electric,Motor Failure,F,Yes,"3,5",,,"1,840,757,304",,,,,"-1,840,757,304",0,7,23 & 26,,,,,,,,,N,,250,400,TD1500,,No,,,TR5,N,1,150,TR5-AR LB-HL-2CH-STL || TR5-AR B/L HL- AFLAS,,F,1,,,,,,,,,ABB 400,,77,"2,346,076,722","2,253,407,868","2,571,417,509","91,236,709",,,,,,,,1,,,,,1,,NEW
ESPANA,XZNM3I,2,ESP,ROYAL,Onshore,Pulled,24/04/2002,,30/9/2006,,02/10/2006,,1620,0,OK,OK,Normal,13,No,OK,18,Electric,Motor Failure,F,Yes,"3,5",,,"1,822,438,824",,,,,"-1,822,438,824",0,7,23 & 26,,,,,,,,,N,,250,400,TD1750,,No,,,TR5,N,1,120,TR5 AR BAG HI LOAD AFLAS || TR5 AR LABYRINTH HI LOAD W/2CH,,F,1,,,,,,,,,ABB 400,,77,"2,174,457,835","1,464,831,047","2,320,940,939","93,688,633",,,,,,,,1,,,,,1,,NEW
ESPANA,XZNM3I,3,ESP,GOONER,Onshore,Pulled,05/10/2006,,25/11/2010,,26/11/2010,,1512,0,OK,OK,Normal,13,No,OK,18,Electric,Motor Failure,F,Yes,"3,5",,,"2,251,874,592",,,,,"-2,251,874,592",0,7,23 & 26,,,,,,,,,N,,82,513,GC 2200,,No,,,KMHG,N,1,228,GSC3FERHL H60LSPFSA || GSB3LTFERHL H6AB,,F,1,,,,,,,,,ABB 400,,77,"2,309,179,244","8,251,840,969","2,391,697,653","96,549,798",,,,,,,,1,,,,,1,,NEW
ESPANA,XZNM3I,4,ESP,ROYAL,Onshore,Pulled,01/12/2010,,2/12/2012,,03/12/2012,,732,0,OK,OK,Normal,13,No,OK,8,Elective,ESP Upsize,E,No,"3,5",,,"2,228,088",,,,,"-2,228,088",0,7,23 & 26,,,,,,,,,N,,136,538,TE2700,,No,,,TR5,N,1,225,TR5-AR L/2BP HLHT AFLAS SST H&B,,F,1,,,,,,,,,ABB 400,,77,"28,736,559","1,240,008,504","299,765,675","95,863,407",,,,,,,,2,,,,,1,,REUSED
ESPANA,XZNM3I,5,ESP,ROYAL,Onshore,Pulled,07/12/2012,,3/1/2014,,04/01/2014,,392,0,OK,OK,Normal,13,No,OK,8,Elective,ESP Upsize,E,No,"3,5",,,"179,073,048",,,,,"-179,073,048",0,7,23 & 26,,,,,,,,,N,,59,538,TE4200,,No,,,TR5,N,1,225,TR5-AR L/2BP HLHT AFLAS SST H&B,,F,1,,,,,,,,,ABB 400,,77,"3,782,863,619","1,742,793,612","395,714,298","95,595,829",,,,,,,,2,,,,,1,,REUSED
ESPANA,XZNM3I,6,ESP,ROYAL,Onshore,Pulled,05/01/2014,,1/1/2017,,01/01/2017,,1092,0,OK,OK,Normal,13,No,OK,8,Elective,ESP Upsize,E,No,"3,5",,,"17,852,136",,,,,"-17,852,136",0,7,23 & 26,,,,,,,,,N,,106,538,TE-5500,,No,,562,E56-09,N,1,450,TR5-AR L/2BP HLHT AFLAS SST H&B*,,F,1,,,,,,,,,ABB 400,,77,"6,669,999,793","3,209,207,357","6,990,920,529","95,409,464",,,,,,,,1,,,,,2,,REUSED
ESPANA,XZNM3I,7,ESP,ROYAL,Onshore,Pulled,06/01/2017,,5/5/2017,,06/05/2017,,119,0,OK,OK,Normal,13,No,OK,18,Electric,Motor Failure,F,Yes,"4,5",,,,,,,,0,0,7,23 & 26,,,,,,,,,,,106,538,,,No,,562,DURA 562,N,1,675,2 X TR5-AR L/2BP HLHT AFLAS SST H&B HSS,,F,1,,,,,,,,,ABB 400,,77,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,Unknown
ESPANA,XZNM3I,8,ESP,ROYAL,Onshore,Pulled,09/05/2017,,2/6/2017,,03/06/2017,,24,0,OK,OK,Normal,13,No,OK,33,Mechanical,Protector or seal failure,F,Yes,,,,,,,,,0,0,7,23 & 26,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,ABB 400,,77,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ESPANA,XZNM3I,9,ESP,QUAKER,Onshore,Pulled,07/06/2017,,,,09/02/2019,,612,0,OK,OK,Normal,13,No,OK,6,Elective,ESP Deepening,E,No,"4,5","12,6","1,202,755,426","122,043,404",,,"1,245,732,748",,"1,109,790,295",0,7,23 & 26,U,N,N/A,N/A,N,N,Above,N,,,Unknown,538,S11000N,3,Std,None,562,"Tandem HP525, 2028V, 157A",N,2,1050,Tandem LSBPB Advanced,2,F,1,Y,5,U,N,,,,,ABB 400,,77,,,0,#DIV/0!,,,,,,,,1,1,1,1,2,U,U,REUSED
ESPANA,XZNM3I,10,ESP,QUAKER,Onshore,Pulled,10/02/2019,,19/4/2023,,20/04/2023,,1529,0,OK,OK,Normal,13,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"4,5","12,6","1,665,142,648","1,682,821,263",,,"1,708,424,774",,"6,474,030,724",0,7,23 & 26,U,N,N/A,N/A,N,N,Above,N,,,Unknown,538,S11000N,3,Std,None,562,"Tandem HP525, 2028V, 157A",N,2,1050,Tandem LSBPB Advanced,2,F,1,Y,5,U,N,,,,,,,,,,0,#DIV/0!,,,,,,,,2,2,2,2,2,2,2,REUSED
ESPANA,XZNM3I,11,ESP,QUAKER,Onshore,Pulled,08/05/2023,08/05/2023,12/7/2023,,12/07/2023,,65,0,OK,OK,Normal,13,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"4,5","12,6","1,665,142,648","1,682,821,263",,,"1,708,424,774",,"6,474,030,724",0,7,23 & 26,U,N,N/A,N/A,N,N,Above,N,,,135,538,S11000N,3,std,None,562,tandem 525HP/2028V/157Ams à60Hz,N,2,1050,Tandem LSBPB Advanced,2,F,1,Y,5,U,N,,,,,,,,,,0,#DIV/0!,,,,,,,,0,0,0,0,0,0,0,NEW
ESPANA,XZNM3I,12,ESP,QUAKER,Onshore,Pulled,16/07/2023,16/07/2023,13/8/2024,,16/08/2024,,394,0,OK,OK,Normal,13,No,OK,16,Electric,Electric Failure - Unspecified,F,Yes,"4,5","12,6","1,655,978,347","1,673,656,746",,,"1,699,564,746",,"6,565,432,536",0,7,23 & 26,U,N,N/A,N/A,N,N,Above,N,N,N,135,538,S11000N,3,std,None,562,tandem 525HP/2028V/157Ams à60Hz,N,2,1050,Tandem LSBPB Advanced,2,U,1,U,U,U,U,Unknown,,,,,,,,,0,#DIV/0!,,,,,,,,1,1,1,1,2,1,1,REUSED
ESPANA,XZNM3I,13,ESP,,Onshore,Running,19/08/2024,19/08/2024,,,,45666,143,0,OK,OK,Normal,13,Yes,OK,1,-,-,N/A,No,,,,,,,,,0,0,7,23 & 26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
ESPANA,XZNM32Z,1,ESP,ROYAL,Onshore,Pulled,27/09/2013,,30/9/2013,,30/09/2013,,3,0,OK,OK,New Well,14,No,OK,9,Elective,New perforations or re-perforate,E,No,"3,5",,,"2,304,352,008",,,,,"-2,304,352,008",0,"9,625",47 & 53.5,,,,,,,,,N,,118,538,TE4200,,No,,,TR5,N,2,450,TR5-AR B/L HL AFLAS STL,,F,1,,,,,,,,,ABB 400,,77,"2,112,416,223","1,914,094,199","2,303,825,643","91,691,671",,,,,,,,1,,,,,1,,NEW
ESPANA,XZNM32Z,2,ESP,ROYAL,Onshore,Pulled,07/10/2013,,10/12/2013,,10/12/2013,,64,0,OK,OK,Normal,14,No,OK,8,Elective,ESP Upsize,E,No,"3,5",,,"2,326,959,024",,,,,"-2,326,959,024",0,"9,625",47 & 53.5,,,,,,,,,N,,143,538,TE1500,,No,,,TR5,N,1,225,TR5-AR B/L HL AFLAS STL,,F,2,,,,,,,,,ABB 400,,77,"2,112,416,223","1,914,094,199","2,303,825,643","91,691,671",,,,,,,,1,,,,,1,,NEW
ESPANA,XZNM32Z,3,ESP,ROYAL,Onshore,Pulled,12/12/2013,,1/10/2014,,02/10/2014,,293,0,OK,OK,Normal,14,No,OK,18,Electric,Motor Failure,F,Yes,"3,5",,,"23,326,344",,,,,"-23,326,344",0,"9,625",47 & 53.5,,,,,,,,,N,,118,538,TE4200,,No,,,TR5,N,2,225,TR5-AR B/L HL AFLAS STL,,F,1,,,,,,,,,ABB 400,,77,"3,622,035,941","319,076,208","3,941,112,149","91,903,904",,,,,,,,2,,,,,1,,REUSED
ESPANA,XZNM32Z,4,ESP,ROYAL,Onshore,Pulled,06/10/2014,,14/10/2015,,15/10/2015,,373,0,OK,OK,Normal,14,No,OK,14,Electric,Cable Failure,F,Yes,"3,5",,,Unknown,,,,,#VALUE!,0,"9,625",47 & 53.5,,,,,,,,,N,,147,538,TE-5500,,No,,1I3L60753P,TR5-92HTI,N,2,450,TR5-AR B/L HL AFLAS STL,,F,1,,,,,,,,,ABB 400,,77,"3,534,281,236","3,700,714,821","3,904,352,718","90,521,566",,,,,,,,1,,,,,2,,REUSED
ESPANA,XZNM32Z,5,ESP,ROYAL,Onshore,Pulled,16/10/2015,,23/3/2016,,24/03/2016,,159,0,OK,OK,Normal,14,No,OK,18,Electric,Motor Failure,F,Yes,"3,5",,,"2,290,315,968",,,,,"-2,290,315,968",0,"9,625",47 & 53.5,,,,,,,,,N,,147,538,TE-5500,,No,,562,TR5-92HTI,N,2,500,TR5-AR B/L HL AFLAS STL/TR5-AR L/2BP HLHT AFLAS SST H&B*,,F,1,,,,,,,,,ABB 400,,77,"3,876",234,"4,110","94,306,569",,,,,,,,2,,,,,2,,REUSED
ESPANA,XZNM32Z,6,ESP,ROYAL,Onshore,Pulled,29/03/2016,29/03/2016,2/6/2016,,02/06/2016,,65,0,OK,OK,Normal,14,No,OK,14,Electric,Cable Failure,F,Yes,"3,5",,,"2,283,284,565",,,,,"-2,283,284,565",0,"9,625",47 & 53.5,,,,,,,,,N,,147,538,TE-5500,,No,,562,E56-09 UT HTI HSS-LH,N,1,450,2 X TR5-AR-B/L HL HT AFL,,F,1,,,,,,,,,ABB 400,,77,"4,104",243,"4,347","94,409,938",,,,,,,,2,,,,,2,,REUSED
ESPANA,XZNM32Z,7,ESP,ROYAL,Onshore,Pulled,07/06/2016,,12/11/2016,,13/11/2016,,158,0,OK,OK,Normal,14,No,OK,18,Electric,Motor Failure,F,Yes,"3,5",,,"2,279,017,313",,,,,"-2,279,017,313",0,"9,625",47 & 53.5,,,,,,,,,N,,147,538,TE5500,,No,,562,E59-09,N,1,450,2 X TR5-AR L/2B HL/HT AFL,,F,1,,,,,,,,,ABB 400,,77,"3,924",207,"4,131","94,989,107",,,,,,,,1,,,,,2,,REUSED
ESPANA,XZNM32Z,8,ESP,ROYAL,Onshore,Pulled,17/11/2016,,28/9/2017,,29/09/2017,,315,0,OK,OK,Normal,14,No,OK,18,Electric,Motor Failure,F,Yes,"3,5",,,,,,,,0,0,"9,625",47 & 53.5,,,,,,,,,,,130,538,,,No,,562,DURA 562,N,1,675,2 X TR5-AR L/2BP HLHT AFLAS SST H&B HSS,,F,1,,,,,,,,,ABB 400,,77,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,Unknown
ESPANA,XZNM32Z,9,ESP,ROYAL,Onshore,Pulled,03/10/2017,,14/11/2017,,15/11/2017,,42,0,OK,OK,Normal,14,No,OK,26,Mechanical,Broken Shaft or Coupling,F,Yes,,,,,,,,,0,0,"9,625",47 & 53.5,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,ABB 400,,77,,,0,#DIV/0!,,,,,,,,,,,,,,,Unknown
